TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscVal,MoSold,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Partial
1462,12.76568843,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.546668,878,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,11.90496755,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,879,400,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.82407989,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,880,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,11.96400108,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.547394,881,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,12.14153412,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.243789,882,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,12.08953883,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,883,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,11.68266824,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.189882,884,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,11.51292546,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,885,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,12.70350903,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,886,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1626,11.88448902,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,887,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
816,11.81672692,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,888,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,12.49874226,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.104619,889,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,11.91505167,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,890,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.7191263,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,891,2000,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,12.05815252,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,892,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,11.94794938,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,893,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,12.01370075,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.252416,894,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.68568478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
780,11.8493977,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,896,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,11.57590026,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,897,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,11.87027118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2330,13.32392695,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,899,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
912,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,900,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,11.60823564,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,901,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,11.9381932,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.005875,902,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,12.10071213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,903,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,12.3883942,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,904,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
876,11.74006104,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.03895,905,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,11.75978554,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,906,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,12.44901882,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,907,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,12.4292162,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.201056,908,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.7829526,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.184649,909,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,12.06681058,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,910,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,11.94665404,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,11.87409031,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.285384,912,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,11.38509209,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,913,620,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1001,11.88448902,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,914,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,12.06527492,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,915,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
546,11.22524339,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,10.47194981,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.073642,917,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1134,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,918,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,12.38002595,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.508499,919,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,12.08107616,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,920,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,12.21106019,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.367736,921,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,11.89067673,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,922,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,12.04349489,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,923,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1604,12.17044547,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.181949,924,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,12.24288662,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.197232,925,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,12.07254125,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,926,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1181,12.56024446,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,927,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,12.07823927,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,928,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,12.37370349,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,929,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,12.31043266,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,930,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,12.21106019,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,931,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,11.67419361,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,932,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,12.67607627,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.542187,933,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,12.15477935,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,934,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,12.39669301,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,935,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,11.28853113,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.04549,936,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,12.12757042,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,937,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,12.44114477,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.352425,938,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,12.38755635,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.429576,939,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1032,12.40656151,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,940,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1728,11.92437264,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.014364,941,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,12.27373129,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,942,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,11.91839057,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,943,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1632,11.87059991,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.061921,944,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,11.8313792,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,945,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1088,11.7352687,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,946,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,11.87059991,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,947,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,12.50617724,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,948,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,12.16785143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.317227,949,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,12.19349386,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,950,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.76756768,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,951,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,11.69441334,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,952,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
768,11.80484853,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,953,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,12.05524976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,954,400,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,11.75587164,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.439335,955,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
979,11.88448902,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.201056,956,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,11.72803684,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.220816,957,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,11.7905572,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,958,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,12.1281111,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,959,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,11.9511804,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,960,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,11.66564655,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.01054,961,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,12.51355735,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.291311,962,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,11.9511804,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,963,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,12.38421883,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.465036,964,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,12.27792808,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,965,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,12.09458227,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,966,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
728,11.98292909,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.197779,967,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,11.81303006,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,968,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,10.54270639,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,969,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
588,11.8493977,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.027468,970,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
720,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,971,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764,12.06104687,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,972,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,11.50791292,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,973,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,12.11176197,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,974,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
728,12.02873863,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,975,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,12.01370075,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,976,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,11.35627165,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,977,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,12.20557252,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,978,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
894,11.60823564,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,979,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1121,11.84222921,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,980,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,12.0917835,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,981,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,12.72486644,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,982,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,11.98227263,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,983,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,12.45254202,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.264137,984,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.74403719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1164,11.73606902,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,986,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
485,11.66992921,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,987,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,12.887127,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,988,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
848,12.18075484,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,989,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,12.19095901,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.286104,990,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1396,12.75995776,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,991,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,12.03171926,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,992,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,12.1388639,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.017196,993,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,12.0662357,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,994,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1700,12.72932079,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,995,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,11.70849225,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,996,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1050,11.82407989,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1442,12.1281111,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,11.41861479,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,12.23563145,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.31447453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,11.36210258,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.100674,1002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1574,12.35449265,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1003,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,11.82704253,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1004,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,12.10625231,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1005,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,11.91772368,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.361809,1006,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,12.00456827,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.181949,1007,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,11.38509209,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1008,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,12.3883942,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.52022,1009,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,11.53272809,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1010,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1011,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.51292546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,12.01370075,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,1013,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,11.35040654,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1014,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,11.68855803,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.188291,1015,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,12.3327053,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1016,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,12.22096126,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1017,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,12.14153412,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1018,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
384,11.98292909,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1019,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,12.27134527,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.36884,1020,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,12.07823927,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1021,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,12.17561344,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1022,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
912,11.3736634,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,1023,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,12.16002871,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.374392,1024,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
