TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition
1930,13.34550693,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1170,No Feature,0,7,WD,Normal
1096,12.04941884,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,1171,No Feature,0,7,WD,Normal
1261,12.00150548,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1172,Shed,1400,11,WD,Normal
625,12.05466819,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1173,No Feature,0,3,WD,Normal
1598,12.20856953,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1174,No Feature,0,3,WD,Normal
952,12.38421883,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.201056,1175,No Feature,0,7,WD,Normal
1683,12.56024446,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1176,No Feature,0,4,WD,Normal
876,11.69107165,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1177,No Feature,0,10,WD,Normal
818,11.65268741,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1178,No Feature,0,12,WD,Normal
731,11.95053503,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1179,No Feature,0,7,WD,Normal
0,11.44035477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,No Feature,0,4,WD,Normal
1216,12.4292162,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.188605,1181,No Feature,0,4,WD,Normal
1600,12.88029182,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1182,No Feature,0,11,New,Partial
2396,13.5211395,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,1183,No Feature,0,7,WD,Abnorml
1120,11.69524702,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1184,No Feature,0,6,WD,Normal
1572,12.13725833,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.007708,1185,No Feature,0,5,WD,Normal
784,11.56076279,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1186,No Feature,0,3,WD,Normal
978,11.46163217,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.057211,1187,No Feature,0,8,WD,Abnorml
1624,12.47609978,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1188,No Feature,0,7,WD,Normal
831,12.18075484,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1189,No Feature,0,7,WD,Normal
994,12.14950229,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1190,No Feature,0,6,WD,Normal
1249,12.03171926,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.073642,1191,No Feature,0,3,WD,Normal
776,12.06681058,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1192,No Feature,0,11,WD,Normal
702,11.73606902,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.005846,1193,No Feature,0,7,WD,Normal
1224,12.01370075,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.546668,1194,No Feature,0,6,WD,Normal
663,11.97035031,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1195,No Feature,0,3,WD,Normal
728,12.07823927,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1196,No Feature,0,7,WD,Normal
879,12.29778545,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1197,No Feature,0,11,New,Partial
815,11.87756858,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1198,No Feature,0,7,ConLw,Normal
1212,12.08953883,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1199,No Feature,0,6,WD,Normal
1051,11.90496755,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1200,No Feature,0,10,WD,Normal
864,11.66177641,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1201,Shed,0,7,Oth,Abnorml
866,12.19551713,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1202,No Feature,0,3,WD,Normal
884,11.66992921,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.055994,1203,No Feature,0,5,WD,Normal
1630,12.26904744,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1204,No Feature,0,10,WD,Normal
1056,11.94145585,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1205,No Feature,0,7,WD,Normal
2158,12.51318963,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.276,1206,No Feature,0,6,WD,Normal
1056,11.58058411,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1207,No Feature,0,11,WD,Normal
1682,12.20607265,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1208,No Feature,0,5,WD,Normal
931,11.8493977,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1209,No Feature,0,10,WD,Normal
1660,12.5776362,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.601852,1210,No Feature,0,5,New,Partial
1055,12.14950229,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1211,Shed,400,5,WD,Normal
559,12.00762171,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,1212,No Feature,0,6,WD,Normal
672,11.6351431,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1213,No Feature,0,8,WD,Normal
648,11.88448902,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.096862,1214,No Feature,0,5,WD,Normal
925,11.80931948,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.073642,1215,No Feature,0,5,WD,Normal
894,11.73606902,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1216,No Feature,0,5,WD,Normal
0,11.62625415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,No Feature,0,4,WD,Normal
1300,12.34346657,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.345769,1218,No Feature,0,9,New,Partial
0,11.29601246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,No Feature,0,7,WD,Normal
672,11.42409425,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1220,No Feature,0,4,WD,Abnorml
912,11.65268741,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1221,No Feature,0,11,WD,Abnorml
952,11.80559508,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1222,No Feature,0,8,WD,Normal
1040,11.87059991,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.002051,1223,No Feature,0,1,WD,Normal
2136,11.83428406,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.203574,1224,No Feature,0,10,WD,Normal
788,12.12269104,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1225,No Feature,0,2,WD,Normal
588,11.88448902,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.019711,1226,No Feature,0,6,WD,Normal
894,12.27373129,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.264137,1227,No Feature,0,1,WD,Normal
912,11.89818787,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1228,No Feature,0,12,WD,Normal
1702,12.8139179,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.546668,1229,No Feature,0,10,New,Partial
1075,11.75194237,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1230,No Feature,0,8,WD,Normal
1361,12.15477935,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1231,Gar2,8300,8,WD,Normal
1106,11.79433792,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,1232,No Feature,0,5,WD,Normal
0,11.53076538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,No Feature,0,3,WD,Normal
1188,11.86358234,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1234,No Feature,0,5,COD,Abnorml
940,11.77528973,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.061921,1235,No Feature,0,11,WD,Abnorml
747,11.84141593,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.264137,1236,No Feature,0,7,WD,Normal
764,12.07539432,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1237,No Feature,0,6,WD,Normal
847,12.18075484,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1238,No Feature,0,9,WD,Normal
1141,11.86709728,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1239,No Feature,0,3,WD,Abnorml
1476,12.49087558,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.284658,1240,No Feature,0,12,WD,Normal
884,12.32341114,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1241,No Feature,0,7,WD,Normal
1689,12.42250573,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1242,No Feature,0,6,New,Partial
1053,12.04355372,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1243,No Feature,0,1,WD,Family
2076,13.04979268,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.695418,1244,No Feature,0,9,New,Partial
792,12.34583459,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1245,No Feature,0,6,WD,Normal
585,12.08953883,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1246,No Feature,0,1,WD,Abnorml
756,12.13618652,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1247,No Feature,0,3,New,Partial
1012,12.04296531,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.019711,1248,No Feature,0,5,WD,Normal
735,11.77143616,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.201056,1249,No Feature,0,4,WD,Normal
876,11.68687877,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1250,No Feature,0,5,WD,Normal
2110,12.4049235,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1251,No Feature,0,4,WD,Normal
1405,12.05379521,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1252,No Feature,0,3,WD,Normal
864,11.77528973,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1253,Shed,600,11,WD,Normal
1192,12.59133505,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-0.004743,1254,No Feature,0,7,WD,Normal
746,12.01612206,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1255,No Feature,0,7,WD,Normal
884,11.75587164,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.203574,1256,No Feature,0,11,WD,Normal
1986,12.6165253,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1257,No Feature,0,8,WD,Normal
864,11.51192496,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.100674,1258,No Feature,0,7,WD,Normal
856,12.15477935,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1259,No Feature,0,7,WD,Normal
1054,11.92503512,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1260,No Feature,0,7,WD,Normal
841,12.10625231,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1261,No Feature,0,6,WD,Normal
1050,11.76679219,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1262,No Feature,0,6,WD,Normal
1104,11.99226042,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.068577,1263,No Feature,0,11,WD,Normal
764,12.10348606,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1264,No Feature,0,7,WD,Normal
1405,12.10625231,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1265,No Feature,0,8,COD,Abnorml
691,12.12214741,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1266,No Feature,0,3,WD,Normal
925,11.71177632,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1267,No Feature,0,1,WD,Normal
2002,12.84397135,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.536635,1268,No Feature,0,5,WD,Normal
728,12.85055465,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.002051,1269,No Feature,0,5,WD,Normal
874,11.87756858,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1270,No Feature,0,7,WD,Normal
1332,12.46843691,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1271,No Feature,0,4,WD,Normal
1489,12.13215696,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1272,No Feature,0,8,WD,Normal
935,11.8277362,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.061059,1273,No Feature,0,11,WD,Normal
1019,12.08390501,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.056714,1274,No Feature,0,5,WD,Normal
661,11.84222921,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1275,No Feature,0,11,WD,Normal
928,11.8277362,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1276,No Feature,0,7,WD,Normal
723,11.99535161,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.016092,1277,No Feature,0,12,WD,Normal
1680,12.19551713,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.201577,1278,No Feature,0,6,WD,Normal
1128,12.37581542,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1279,No Feature,0,3,WD,Normal
698,11.1331281,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1280,No Feature,0,4,COD,Abnorml
1573,12.3327053,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1281,No Feature,0,3,WD,Normal
1309,12.10071213,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1282,No Feature,0,7,WD,Normal
1040,11.92171836,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.243789,1283,No Feature,0,9,WD,Normal
912,11.84222921,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.061921,1284,No Feature,0,4,WD,Normal
804,12.03765399,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1285,No Feature,0,3,WD,Normal
780,11.79433792,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1286,No Feature,0,5,WD,Normal
1328,11.87059991,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1287,No Feature,0,6,WD,Normal
1624,12.15477935,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-0.076474,1288,No Feature,0,6,WD,Normal
1501,12.53537639,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1289,No Feature,0,10,WD,Normal
1085,12.54610995,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.264137,1290,No Feature,0,10,New,Partial
1152,12.10348606,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.019711,1291,No Feature,0,4,WD,Normal
630,11.69107165,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1292,No Feature,0,2,WD,Normal
994,11.58524613,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1293,No Feature,0,12,WD,Normal
832,12.00089179,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1294,No Feature,0,3,WD,Normal
864,11.65268741,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1295,No Feature,0,4,WD,Normal
1052,11.8386256,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.073642,1296,No Feature,0,11,WD,Normal
1120,11.9511804,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.011053,1297,No Feature,0,12,WD,Normal
547,11.8493977,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1298,No Feature,0,6,New,Partial
6110,11.98292909,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1299,No Feature,0,1,New,Partial
1246,11.94470788,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.076342,1300,No Feature,0,5,WD,Normal
978,12.32385568,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1301,No Feature,0,5,WD,Normal
771,12.08672589,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1302,No Feature,0,11,WD,Normal
1165,12.5776362,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1303,No Feature,0,12,WD,Normal
1616,12.35449265,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.19637,1304,No Feature,0,4,WD,Normal
976,11.77528973,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1305,No Feature,0,4,WD,Normal
1652,12.69158046,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.546668,1306,No Feature,0,11,WD,Normal
1368,12.21849517,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1307,No Feature,0,9,New,Partial
990,11.83500896,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.291311,1308,No Feature,0,5,WD,Normal
924,11.89818787,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,1309,No Feature,0,5,WD,Normal
1278,12.09625778,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1310,No Feature,0,6,WD,Normal
1902,12.72188581,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1311,No Feature,0,5,WD,Normal
1274,12.22096126,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1312,No Feature,0,1,New,Partial
1453,12.6181823,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.553324,1313,No Feature,0,6,WD,Normal
1393,12.71640215,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1314,No Feature,0,5,WD,Normal
948,11.68687877,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.063891,1315,No Feature,0,10,WD,Normal
952,12.23999086,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.033627,1316,No Feature,0,6,WD,Normal
1622,12.59640043,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.529979,1317,No Feature,0,1,WD,Normal
1352,12.24961095,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.542187,1318,No Feature,0,4,New,Partial
1753,12.52452638,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.280552,1319,No Feature,0,8,WD,Normal
864,11.61728548,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1320,No Feature,0,2,WD,Normal
1478,11.96081129,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1321,No Feature,0,6,WD,Normal
0,11.19134184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,No Feature,0,7,WD,Normal
750,12.15477935,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1323,No Feature,0,6,WD,Normal
420,11.32055357,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,1324,No Feature,0,12,WD,Normal
1795,11.89818787,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.452453,1325,No Feature,0,2,New,Partial
796,10.91508846,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,1326,No Feature,0,1,WD,Normal
544,11.27720313,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1327,No Feature,0,5,WD,Normal
816,11.77912851,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.044131,1328,No Feature,0,10,WD,Normal
1510,12.45293272,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.188605,1329,Shed,1150,6,WD,Normal
935,12.08107616,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1330,No Feature,0,6,WD,Normal
1588,12.3327053,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.273521,1331,No Feature,0,12,WD,Normal
911,11.79433792,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.050058,1332,No Feature,0,7,WD,Normal
816,11.51292546,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.011053,1333,No Feature,0,5,WD,Normal
803,11.74006104,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1334,No Feature,0,7,WD,Normal
765,11.73606902,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.069686,1335,No Feature,0,5,WD,Normal
1350,12.03112384,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.21416,1336,No Feature,0,4,WD,Normal
1656,11.81303006,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1337,No Feature,0,11,WD,Normal
693,10.86856845,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1338,No Feature,0,3,WD,Normal
916,12.20607265,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1339,No Feature,0,6,WD,Normal
864,11.76368418,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.002051,1340,No Feature,0,6,WD,Normal
858,11.71993963,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1341,No Feature,0,6,WD,Normal
1114,11.9511804,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1342,No Feature,0,7,WD,Normal
1284,12.33929149,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1343,No Feature,0,8,WD,Normal
896,12.08390501,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1344,No Feature,0,3,WD,Normal
728,11.95655303,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.208953,1345,No Feature,0,7,New,Partial
960,11.59450545,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.037475,1346,No Feature,0,7,WD,Normal
1568,12.47800636,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.054403,1347,No Feature,0,6,WD,Normal
1732,12.55483688,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.618267,1348,No Feature,0,5,New,Partial
1482,12.27839331,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.362184,1349,No Feature,0,8,WD,Normal
684,11.71177632,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.203574,1350,No Feature,0,12,WD,Normal
1248,12.20607265,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.076342,1351,No Feature,0,8,WD,Normal
858,12.04941884,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1352,No Feature,0,3,WD,Normal
698,11.81228904,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1353,No Feature,0,7,WD,Normal
2033,12.92391244,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.278002,1354,No Feature,0,3,WD,Normal
992,12.36734079,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.290585,1355,No Feature,0,6,WD,Normal
570,12.04355372,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.049338,1356,No Feature,0,9,WD,Normal
864,11.60823564,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.057235,1357,No Feature,0,10,WD,Normal
1078,11.91772368,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.032294,1358,No Feature,0,4,WD,Normal
756,12.08672589,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.297241,1359,No Feature,0,6,WD,Normal
1980,12.66032792,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.534085,1360,No Feature,0,9,WD,Normal
612,12.14950229,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.183226,1361,No Feature,0,5,WD,Normal
1530,12.46843691,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.45766,1362,No Feature,0,6,WD,Normal
