TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscVal,MoSold,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_New,SaleType_Oth,SaleCondition_AdjLand,SaleCondition_Partial,BsmtFinType1_Low,SaleType_LowCon,SaleCondition_Other
784,12.05524975579559,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.05671400000000001,954,400,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
945,11.755871643580617,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.4393349999999999,955,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
979,11.884489021402711,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.201056,956,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,11.728036844587175,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.220816,957,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,11.790557201568507,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,958,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,12.128111104060462,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,959,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,11.951180395901384,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,960,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,11.665646551987892,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.010539999999999999,961,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1330,12.513557345278134,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0.291311,962,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,11.951180395901384,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,963,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,12.384218830913648,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.46503599999999995,964,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,12.277928082630602,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,965,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,12.09458226949681,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,966,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
728,11.982929094215963,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,-0.19777899999999998,967,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,11.813030057420567,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,968,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,10.542706391070517,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,969,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
588,11.84939770159144,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.027468,970,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
720,11.813030057420567,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,971,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
764,12.061046873479915,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,972,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,11.507912923146684,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,973,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,12.111761966058932,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,974,0,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0
728,12.028738630247258,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,975,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,12.013700752882718,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,976,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,11.356271654924852,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,977,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,12.205572520488492,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,978,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0
894,11.608235644774552,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.069686,979,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1121,11.842229212112828,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,980,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,12.091783499128047,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.05671400000000001,981,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,12.724866438945341,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,982,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,11.982272628789678,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,983,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,12.45254202214788,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.264137,984,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.744037185933616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,985,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1164,11.736069016284437,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,986,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
485,11.669929213779893,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.183226,987,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,12.88712700173598,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5340849999999999,988,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
848,12.180754837545884,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.069686,989,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
770,12.190959007720126,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.28610399999999997,990,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1396,12.759957758756611,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,991,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,12.031719258385396,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,992,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
822,12.138863895836725,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.017195999999999996,993,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
750,12.066235700342375,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,994,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1700,12.729320789294722,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,995,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,11.708492248514204,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,996,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050,11.824079893607152,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1442,12.128111104060462,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,11.418614785498987,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.183226,999,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,12.235631447771718,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,1000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.314474526246391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1001,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,11.362102575235644,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.100674,1002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1574,12.354492650648448,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,1003,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,11.827042533619087,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,1004,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,12.106252310247962,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,1005,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,11.917723684090689,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.36180899999999994,1006,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,12.004568269319446,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.181949,1007,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
546,11.385092093460344,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,1008,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1710,12.388394202324129,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.52022,1009,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,11.532728092266408,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,1010,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,11.813030057420567,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,1011,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.512925464970229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1012,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,12.013700752882718,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.183226,1013,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,11.350406535472453,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,1014,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,11.688558033613386,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.188291,1015,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
810,12.332705296463539,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,1016,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,12.220961258023925,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,1017,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,12.141534124392603,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,1018,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1
384,11.982929094215963,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,1019,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,12.27134527214637,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36883999999999995,1020,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,12.078239274020289,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,1021,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,12.175613438045465,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,1022,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
912,11.37366339763672,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.069686,1023,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1346,12.160028707028767,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.37439199999999995,1024,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,12.567237494741757,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.201577,1025,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
882,11.630708500626612,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.076342,1026,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1268,12.028738630247258,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,1027,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,12.588190652108505,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,1028,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
768,11.56171562913966,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,1029,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.678439903447801,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,1030,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
686,11.982929094215963,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.005845999999999995,1031,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,12.190959007720126,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.032294,1032,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,12.644327576461329,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.36773599999999995,1033,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1654,12.345834587905333,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,1034,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,11.693161515273161,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.234562,1035,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.33857207782545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,12.661913960963405,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,1037,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,12.567237494741757,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,1038,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,11.48246625748552,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,1039,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,11.289781913656018,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,1040,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,11.951180395901384,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,1041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,12.061046873479915,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.032294,1042,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,12.185869938212655,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.201577,1043,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,12.477167914377556,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,1044,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,12.535376392672774,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,1045,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.84653646931041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1046,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,13.229567991666638,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5407409999999999,1047,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
990,11.884489021402711,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,1048,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.652687407345388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1049,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.349229372299439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1050,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1302,12.080991165908294,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,1051,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1316,12.206777397134413,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,1052,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
816,12.013700752882718,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,1053,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,11.881034786534624,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,-0.06981800000000002,1054,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,12.449018824140563,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,1055,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,12.100712129872347,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,1056,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1364,12.132695175725399,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,1057,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,12.421184025147118,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,1058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,12.721885810807203,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5340849999999999,1059,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,12.301382825334498,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.0020510000000000046,1060,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,12.271392111650817,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,1061,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,11.302204433654575,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,1062,560,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0
662,11.407564949312402,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,1063,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,11.612770799939945,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,1064,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1154,11.944707881395766,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0007809999999999952,1065,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1306,12.70076888736628,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,1066,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,12.089538829274222,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,1067,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,12.031123843065632,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.103893,1068,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,11.927680619985486,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,1069,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,11.813030057420567,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,1070,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,11.813030057420567,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,1071,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
727,11.944707881395766,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,1072,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,11.424094251263613,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.186034,1073,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,11.979799201207037,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,1074,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1240,12.175613438045465,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,1075,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,12.299107511497363,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,1076,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
796,12.043553716032399,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-0.095467,1077,500,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1096,11.840789327054841,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.005875,1078,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1
848,11.956970055045868,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,1079,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,11.744037185933616,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,1080,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,11.884489021402711,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,1081,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1040,11.79810440720389,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,1082,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,12.165250651009918,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,1083,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,11.982929094215963,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,1084,700,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
691,12.141534124392603,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.220816,1085,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,11.898187865760873,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,1086,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,11.332601910838946,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,1087,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1082,12.437184366493561,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.264137,1088,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,11.831379196088763,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,1089,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,12.190959007720126,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,1090,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.439278924801929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1091,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,11.982929094215963,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.19723200000000002,1092,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1181,11.824079893607152,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,1093,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.891361900690473,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.087478,1094,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,11.76756768334381,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,1095,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1314,12.08069081199846,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,1096,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,11.751942365440728,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,1097,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,12.043553716032399,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,1098,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11.759785542901755,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,1099,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1271,11.964001084330445,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.220816,1100,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1
290,11.002099841204238,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,-0.191123,1101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,11.691071650353702,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,1102,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1010,11.813030057420567,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,1103,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655,11.979799201207037,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.011053,1104,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,11.571194373094205,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,1105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,12.691580461311874,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5340849999999999,1106,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,12.100156419938624,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,1107,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,12.523525876315125,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.5421870000000001,1108,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0
924,12.106252310247962,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,1109,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1836,12.542544882151386,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.6018519999999999,1110,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,12.144197241812087,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,1111,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,12.230765258120545,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,1112,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
