Id,MSZoning,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,OverallQual,OverallCond,YearBuilt,RoofMatl,Exterior1st,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,SaleType,SaleCondition,LogSalePrice
886,1,5119,0,1,21,0,1,9,5,100,0,2,2,1,1,0,4,1,2,1698,0,1,1709,3,0,2,2,5,6,1,0,2,97,65,0,0,0,0,1,1,12.703509032177148
887,2,8393,3,0,12,0,1,5,5,60,0,2,3,1,1,2,4,1,3,1626,0,1,1712,2,0,4,3,8,6,0,0,2,272,54,0,0,0,0,8,1,11.884489021402711
888,2,16466,0,4,7,0,0,5,6,56,0,2,3,1,1,2,4,1,6,816,1,1,1393,1,1,3,3,8,6,0,0,1,121,0,0,0,265,0,8,0,11.816726919301892
889,2,15865,0,4,12,0,0,8,6,71,0,2,2,1,1,2,1,0,0,2217,0,1,2217,3,0,4,2,8,6,1,0,2,81,207,0,0,224,0,8,0,12.498742259492994
890,2,12160,3,4,12,1,0,6,4,54,0,2,3,1,1,2,4,1,1,1505,0,1,1505,2,0,2,3,6,6,1,0,2,0,0,0,162,0,0,8,0,11.915051671812877
891,2,8064,3,0,12,1,0,5,6,50,0,2,3,1,1,2,4,1,6,672,0,1,924,1,0,3,3,6,6,1,2,2,0,0,0,0,0,2000,8,0,11.719126295554126
892,2,11184,3,4,19,0,0,6,5,79,0,2,3,1,1,2,4,1,3,918,1,1,1683,2,1,3,3,7,6,1,0,2,243,0,0,0,0,0,8,0,12.058152515453552
893,2,8414,3,4,19,0,0,6,6,64,0,2,3,1,1,2,4,1,2,1059,1,1,1068,1,1,3,3,6,6,0,0,1,192,0,0,0,0,0,8,0,11.947949375319936
894,2,13284,3,4,19,1,0,5,5,55,0,2,3,1,1,2,4,1,1,1383,1,1,1383,2,0,3,3,6,6,1,0,1,511,116,0,0,0,0,8,0,12.013700752882718
895,2,7018,3,4,20,0,1,5,5,80,0,2,3,1,2,1,2,2,4,0,1,1,1535,2,0,4,3,8,6,0,0,2,0,0,0,0,0,0,8,1,11.685684782260491
896,2,7056,3,4,12,0,0,6,5,64,0,2,3,1,1,2,4,1,1,780,1,1,1796,2,1,4,3,8,6,1,0,2,0,50,0,0,0,0,8,0,11.84939770159144
897,1,8765,3,4,9,0,0,4,6,39,0,2,3,1,0,2,4,1,0,951,0,0,951,1,0,2,3,6,6,0,2,1,0,28,0,0,0,0,8,1,11.575900264131617
898,2,7018,3,4,20,1,1,5,5,80,0,2,3,1,2,1,2,2,4,0,1,1,2240,2,0,6,3,12,6,0,2,2,154,0,0,0,0,0,8,1,11.870271183889114
899,2,12919,0,4,16,0,0,9,5,110,0,2,0,1,1,0,4,0,2,2330,0,1,2364,3,1,2,0,11,6,2,0,3,0,67,0,0,0,0,6,1,13.323926946863102
900,2,6993,3,4,19,1,0,5,6,62,0,2,3,1,1,2,4,1,1,912,1,1,1236,1,0,3,3,6,6,1,0,1,0,0,0,0,0,0,8,0,11.813030057420567
901,2,7340,0,4,12,0,0,4,6,72,0,2,3,1,1,2,4,1,0,858,1,1,858,1,0,2,3,4,6,0,2,1,0,0,0,0,0,0,8,0,11.608235644774552
902,2,8712,0,4,12,0,0,5,6,58,0,2,3,1,1,2,4,1,1,992,1,1,1306,2,0,2,3,5,6,0,2,1,0,0,0,0,0,0,8,0,11.938193200374572
903,2,7875,3,4,8,0,0,7,5,104,0,2,2,1,1,2,4,1,6,783,0,1,1509,2,1,3,2,8,6,1,0,2,0,75,0,0,0,0,8,0,12.100712129872347
904,2,14859,0,1,8,0,0,7,5,107,0,2,2,1,1,2,4,1,6,1670,0,1,1670,2,0,3,2,7,6,1,0,3,144,60,0,0,0,0,6,1,12.388394202324129
905,2,6173,0,4,19,0,0,5,6,68,0,2,3,1,1,2,4,1,2,876,1,1,902,1,0,3,3,6,6,0,0,1,0,0,0,0,0,0,8,0,11.740061037553975
906,2,9920,3,4,12,0,0,5,5,55,0,2,3,1,1,2,4,1,5,1056,1,1,1063,2,0,3,3,6,6,0,0,1,0,0,164,0,0,0,8,0,11.759785542901755
907,2,13501,0,0,21,0,0,8,5,107,0,2,2,1,1,2,4,1,2,1623,0,1,1636,3,0,3,2,8,6,1,0,3,0,60,0,0,0,0,8,0,12.449018824140563
908,2,11500,0,4,6,0,0,7,6,39,0,1,2,1,1,2,4,1,5,1017,1,1,2057,1,1,3,2,6,6,1,0,1,0,0,0,0,322,0,8,0,12.429216196844383
909,2,8885,0,4,11,0,0,5,5,84,0,2,3,1,1,2,4,1,1,864,1,1,902,2,0,2,3,5,6,0,0,2,164,0,0,0,0,0,8,0,11.782952602183288
910,2,12589,1,4,8,0,0,6,5,106,0,2,2,1,1,2,4,1,6,742,0,1,1484,2,1,3,2,8,6,1,0,2,36,24,0,0,0,0,8,0,12.066810578196666
911,2,11600,3,0,12,1,1,5,5,61,0,2,3,1,1,2,4,1,5,1105,1,1,2274,2,0,5,3,12,6,0,2,2,0,0,0,0,0,0,8,0,11.946654038351252
912,2,9286,0,1,5,0,0,5,6,78,0,2,3,1,1,2,1,1,0,1268,1,1,1268,1,1,3,2,5,6,0,2,1,173,0,0,0,0,0,8,0,11.874090314181814
913,1,6120,3,4,3,0,0,5,6,29,0,2,3,1,0,2,4,1,5,768,1,0,1015,1,0,3,3,6,2,0,2,1,0,0,112,0,120,620,8,1,11.385092093460344
914,1,6270,3,4,6,0,1,5,6,50,0,2,3,1,1,2,4,1,1,1001,1,0,2002,2,0,4,3,8,6,0,2,3,0,0,0,0,0,0,8,0,11.884489021402711
915,1,3000,3,4,21,0,1,6,5,110,0,2,2,1,1,2,4,1,2,612,0,1,1224,2,1,2,2,4,6,0,2,2,0,234,0,0,0,0,6,1,12.065274916913605
916,1,2001,3,4,10,0,1,4,5,71,0,2,3,1,1,2,4,1,6,546,1,1,1092,1,1,3,3,6,6,0,0,1,0,0,0,0,0,0,8,0,11.225243392518447
917,0,9000,3,4,9,0,0,2,3,50,0,0,3,1,1,2,4,1,1,480,1,0,480,1,0,1,3,4,6,0,2,1,0,0,0,0,0,0,8,1,10.47194980911048
918,2,17140,3,4,7,0,0,4,6,57,0,2,3,1,1,2,4,1,0,1134,0,1,1229,1,0,3,3,6,6,0,0,1,0,0,0,0,0,0,8,0,11.813030057420567
919,2,13125,0,0,20,0,0,7,5,92,0,2,2,1,1,0,4,1,1,1104,0,1,2127,3,1,4,2,8,6,1,0,3,72,192,224,0,0,0,8,0,12.380025952653611
920,2,11029,0,0,12,0,0,6,6,59,0,2,0,1,1,2,4,1,0,1184,0,1,1414,2,0,3,3,6,2,1,0,2,0,51,0,0,190,0,8,0,12.081076155355488
921,2,8462,0,4,20,0,0,6,5,95,0,2,2,1,1,2,1,1,2,928,0,1,1721,2,2,3,2,7,6,0,0,2,300,87,0,0,0,0,8,0,12.211060187041213
922,2,8777,3,4,7,1,1,5,6,9,0,2,3,1,1,2,4,1,0,1272,1,1,2200,4,2,4,3,9,6,0,1,0,0,70,0,0,0,0,8,0,11.890676734510876
923,2,10237,3,4,8,2,0,6,5,106,0,2,2,1,1,2,4,1,2,1316,0,1,1316,2,0,3,2,6,6,1,0,2,100,0,0,23,0,0,6,1,12.043494890772815
924,2,8012,3,4,20,0,1,6,5,94,0,2,2,1,1,2,4,1,3,1604,0,1,1617,3,0,2,2,5,6,1,0,2,0,69,0,0,0,0,8,0,12.170445467887022
925,2,10240,3,4,14,0,0,6,6,81,0,2,3,1,1,2,4,1,1,1686,1,1,1686,3,0,3,3,7,6,1,0,2,384,131,0,0,0,0,8,0,12.24288661865289
926,2,15611,0,0,14,0,0,5,6,78,0,2,3,1,1,2,4,1,0,1126,1,1,1126,2,1,3,0,6,6,0,0,2,180,0,0,0,0,0,8,1,12.072541252905651
927,2,11999,3,4,16,0,0,8,5,104,0,2,2,1,1,2,4,1,6,1181,0,1,2374,2,1,4,0,10,6,1,2,3,104,100,0,0,0,0,8,0,12.560244459250788
928,2,9900,3,4,14,1,0,7,5,69,0,2,3,1,1,2,4,1,1,832,1,1,1978,2,1,4,3,9,6,1,0,2,0,43,0,0,0,0,8,0,12.078239274020289
929,2,11838,3,4,5,0,0,8,5,102,0,2,2,1,1,2,4,1,6,1753,0,1,1788,2,0,3,0,7,6,1,0,2,202,151,0,0,0,0,8,0,12.373703486914124
930,2,13006,0,0,8,0,0,7,5,98,0,2,3,1,1,2,4,1,6,964,1,1,2236,2,1,4,2,8,6,1,2,2,0,0,0,0,0,0,8,0,12.310432660854417
931,2,8925,0,4,23,0,0,8,5,108,0,2,2,1,1,2,4,1,2,1466,0,1,1466,2,0,3,2,7,6,0,0,3,100,18,0,0,0,0,8,0,12.211060187041213
932,2,9100,3,4,12,0,0,5,6,66,0,2,3,1,1,2,4,1,1,925,0,1,925,1,1,2,3,5,6,0,2,1,0,0,0,0,0,0,8,0,11.67419361256635
933,2,11670,0,0,21,1,0,9,5,107,0,2,0,1,1,0,1,1,6,1905,0,1,1905,2,0,3,0,8,6,1,0,3,0,191,0,0,0,0,8,0,12.676076274775909
934,2,8487,3,2,5,0,0,7,5,105,0,2,2,1,1,2,4,1,2,1500,0,1,1500,2,0,3,2,6,6,0,0,2,192,36,0,0,0,0,8,0,12.154779351142624
935,2,27650,1,4,12,1,0,7,6,61,0,2,3,1,1,2,4,0,2,585,0,1,2069,3,0,4,2,9,6,1,0,2,0,0,0,0,0,0,8,0,12.396693005138824
936,2,5825,0,4,3,0,0,4,5,30,0,2,3,1,1,2,4,1,6,600,1,1,747,1,0,1,3,5,6,0,2,2,0,0,32,0,0,0,8,0,11.288531131754366
937,2,10083,3,4,20,0,0,7,5,104,0,2,2,1,1,2,4,1,2,1176,0,1,1200,3,0,2,2,5,6,0,0,2,0,41,0,0,0,0,8,0,12.127570417375216
938,2,9675,3,4,21,0,0,7,5,106,0,2,2,1,1,2,4,1,2,1113,0,1,1971,2,1,3,2,8,6,1,0,2,0,48,0,0,0,0,8,0,12.441144767709657
939,2,8760,3,4,5,0,0,7,5,107,0,2,2,1,1,2,1,1,2,1391,0,1,1962,2,1,3,2,7,6,0,0,3,0,90,0,0,0,0,6,1,12.38755635142507
940,2,24090,3,4,4,0,0,7,6,43,0,2,3,1,1,2,4,1,6,1032,0,1,2403,2,0,4,3,10,6,2,0,1,56,0,318,0,0,0,0,0,12.406561506279576
941,2,12640,0,4,11,0,1,6,5,77,0,2,3,1,1,2,4,0,5,1728,1,1,1728,2,0,4,3,8,6,0,0,2,40,0,0,0,0,0,8,0,11.924372644755941
942,2,8755,0,2,8,1,0,7,5,100,0,2,2,1,1,2,4,1,0,992,0,1,2060,3,1,3,2,8,6,1,2,2,0,0,0,168,0,0,8,0,12.273731294003989
943,2,7711,0,4,7,0,1,4,3,78,0,2,3,1,1,2,4,0,2,1440,1,1,1440,4,0,4,3,8,6,0,1,0,321,0,0,0,0,0,7,1,11.918390573078392
944,2,25000,3,4,11,0,1,5,4,68,0,2,3,1,1,2,4,1,6,1632,1,1,1632,2,0,4,3,8,6,0,0,2,0,0,0,0,0,0,8,0,11.870599909242044
945,2,14375,0,1,23,0,0,6,6,59,0,2,3,1,1,2,4,1,2,819,1,1,1344,1,1,3,2,7,6,1,2,2,0,118,0,0,233,0,0,1,11.831379196088763
946,1,8820,3,0,17,0,0,5,6,5,0,2,3,1,0,2,4,1,3,1088,1,1,1869,1,0,2,3,7,6,0,2,2,48,0,244,0,0,0,8,0,11.73526869611367
947,2,8163,3,4,12,0,0,5,6,60,0,2,3,1,1,2,4,1,0,1144,1,1,1144,2,0,3,3,6,6,1,0,1,86,0,0,0,0,0,8,0,11.870599909242044
948,2,14536,3,4,23,0,0,8,5,103,0,2,2,1,1,2,4,1,2,1616,0,1,1629,3,0,3,2,9,6,1,0,3,0,252,0,0,0,0,8,0,12.506177237980511
949,2,14006,0,4,5,0,0,7,5,103,0,2,2,1,1,2,4,2,6,936,0,1,1776,2,1,3,2,7,6,1,0,2,144,96,0,0,0,0,8,0,12.167851432709975
950,2,9360,3,4,14,0,0,6,6,73,0,2,3,1,1,2,4,1,0,1161,1,1,1381,2,1,3,2,5,6,1,0,2,0,0,0,0,0,0,8,0,12.193493863323313
951,2,7200,3,4,12,0,0,5,6,51,0,2,3,1,1,2,4,1,0,864,1,1,864,2,0,3,2,5,6,0,2,2,194,0,0,0,0,0,8,0,11.76756768334381
952,1,7800,3,0,20,0,0,5,5,66,0,2,3,1,1,2,4,1,1,828,1,1,965,2,0,3,3,6,6,0,2,1,421,0,0,0,0,0,8,1,11.694413341015606
953,2,7200,3,4,5,0,0,5,6,73,0,2,3,1,1,2,4,1,2,768,1,1,768,1,1,2,3,5,6,0,2,1,192,0,0,0,0,0,8,0,11.804848531679264
954,2,11075,0,4,11,0,0,5,4,70,0,2,3,1,1,2,4,1,0,784,0,1,1968,2,2,4,3,7,3,1,0,2,305,189,0,0,0,400,8,0,12.05524975579559
955,2,9400,0,1,7,0,1,6,5,76,0,2,3,1,1,2,1,0,2,945,1,1,980,2,2,4,3,4,6,0,1,0,0,0,0,0,0,0,8,1,11.755871643580617
956,1,7136,0,4,6,0,1,6,6,47,0,2,3,1,1,2,4,1,5,979,1,0,1958,2,0,4,3,8,6,0,0,2,0,0,0,0,0,0,8,0,11.884489021402711
957,1,1300,3,4,1,0,1,6,6,81,0,2,3,1,1,2,4,1,0,561,1,1,1229,1,1,2,3,5,6,1,0,2,150,0,0,0,0,0,8,0,11.728036844587175
958,2,7420,3,4,19,0,0,5,5,63,0,2,3,1,1,2,4,1,5,1057,1,1,1057,1,0,3,3,6,6,0,2,2,0,0,0,0,0,0,8,0,11.790557201568507
959,2,8450,3,4,5,0,0,7,5,104,0,2,2,1,1,2,4,1,2,1337,0,1,1337,3,0,3,2,6,6,0,0,2,0,39,0,0,0,0,8,0,12.128111104060462
960,1,2572,3,2,21,0,1,7,5,100,0,2,2,1,1,2,4,1,0,696,0,1,1416,3,1,3,2,6,6,0,2,2,0,44,0,0,0,0,8,0,11.951180395901384
961,2,7207,0,4,3,0,0,5,6,59,0,2,3,1,1,2,4,0,1,858,1,1,858,2,0,2,3,4,6,0,1,0,117,0,0,0,0,0,8,0,11.665646551987892
962,2,12227,0,0,14,1,0,6,6,78,0,2,3,1,1,2,1,1,0,1330,1,1,2872,3,1,4,3,11,6,1,0,2,550,282,0,0,0,0,8,0,12.513557345278134
963,2,2308,3,0,13,0,1,6,6,77,0,2,3,1,1,2,4,1,0,804,1,1,1548,3,1,3,2,7,6,1,2,2,48,0,0,0,0,0,8,0,11.951180395901384
964,2,11923,0,0,5,0,0,9,5,108,0,2,2,1,1,0,4,1,6,1800,0,1,1800,2,0,2,0,7,6,0,0,2,288,136,0,0,0,0,8,0,12.384218830913648
965,2,11316,3,0,23,0,0,7,5,103,0,2,2,1,1,2,4,1,2,817,0,1,1894,3,1,4,2,8,6,1,2,2,0,40,0,0,0,0,8,0,12.277928082630602
966,2,10237,3,4,8,2,0,6,5,106,0,2,2,1,1,2,4,1,6,783,0,1,1484,2,1,3,2,8,6,1,0,2,0,72,0,0,0,0,6,1,12.09458226949681
967,2,9600,0,4,6,0,0,5,6,43,0,2,2,1,0,2,0,1,5,728,0,1,1308,2,1,2,3,7,3,2,2,1,0,70,0,0,0,0,8,0,11.982929094215963
968,2,7390,0,4,12,0,0,5,6,56,0,2,3,1,1,2,4,1,0,1098,1,1,1098,2,0,3,3,6,6,0,0,1,0,0,0,0,0,0,8,0,11.813030057420567
969,1,5925,3,4,17,0,0,3,6,14,0,2,3,1,0,2,4,1,6,600,1,0,968,1,0,2,3,6,6,0,1,0,0,0,0,0,0,0,8,1,10.542706391070517
970,2,10382,3,4,12,0,1,6,5,59,0,2,3,0,1,2,4,0,0,588,1,1,1095,2,0,2,3,6,6,0,0,1,0,0,0,0,0,0,3,0,11.84939770159144
971,2,10800,3,4,12,0,0,4,4,50,0,0,3,1,1,2,4,1,6,720,1,0,1192,1,1,4,3,6,6,0,1,0,0,0,0,0,0,0,8,1,11.813030057420567
972,2,2268,3,4,16,0,1,7,5,104,0,2,2,1,1,2,4,1,2,764,0,1,1626,2,0,2,2,6,6,0,2,2,0,27,0,0,0,0,8,0,12.061046873479915
973,2,7892,3,4,20,0,1,6,5,80,0,2,3,1,1,2,4,1,6,918,1,1,918,2,0,2,3,5,6,1,0,1,28,0,0,0,0,0,8,0,11.507912923146684
974,1,11639,3,0,21,0,0,7,5,108,0,2,2,1,1,2,4,1,6,1428,0,1,1428,2,0,3,2,6,6,0,0,2,0,120,0,0,0,0,6,1,12.111761966058932
975,2,11414,0,0,3,2,0,7,6,14,0,2,3,1,0,2,4,1,6,728,1,0,2019,1,0,3,2,8,6,0,2,2,509,135,0,0,0,0,8,0,12.028738630247258
976,1,2651,3,2,21,0,1,7,5,101,0,2,2,1,1,2,4,1,2,673,0,1,1382,3,1,3,2,6,6,0,2,2,153,50,0,0,0,0,8,0,12.013700752882718
977,2,5900,0,4,3,0,0,4,6,27,0,2,3,1,1,2,4,1,6,440,1,1,869,1,0,2,1,4,6,0,1,0,0,0,0,0,0,0,8,0,11.356271654924852
978,1,4274,0,4,21,0,1,7,5,107,0,2,2,1,1,2,4,1,2,1241,0,1,1241,2,1,1,2,4,6,0,0,2,0,116,0,0,0,0,6,1,12.205572520488492
979,2,9450,3,4,7,0,0,4,5,55,0,2,3,1,1,2,4,1,3,894,0,1,894,1,0,3,3,5,6,0,2,2,0,0,0,0,0,0,8,1,11.608235644774552
980,2,8816,3,0,19,1,0,5,6,64,0,2,3,1,1,2,4,1,5,1121,1,1,1121,2,0,3,3,5,6,0,2,2,0,80,0,0,0,0,8,0,11.842229212112828
981,2,12122,0,0,12,0,0,7,5,62,0,2,0,1,1,2,4,1,0,944,1,1,999,2,0,3,0,6,6,0,0,2,144,76,0,0,0,0,8,0,12.091783499128047
982,2,12203,0,0,15,0,0,8,5,99,0,2,2,1,1,2,4,1,2,1225,0,1,2612,3,1,4,2,8,6,1,0,3,250,0,0,0,0,0,8,0,12.724866438945341
983,2,3182,3,4,0,0,0,7,5,108,0,2,2,1,1,2,4,1,6,1266,0,1,1266,2,0,2,2,6,6,1,0,2,100,16,0,0,0,0,8,0,11.982272628789678
984,2,11250,3,0,5,0,0,8,5,103,0,2,2,1,1,2,4,1,6,1128,0,1,2290,2,1,4,2,9,6,1,0,2,0,0,0,0,0,0,8,0,12.45254202214788
985,2,10125,3,4,11,0,1,5,5,78,0,2,3,1,1,1,2,2,4,0,1,1,1734,2,0,4,2,8,6,0,0,2,0,0,0,0,0,0,0,0,11.744037185933616
986,2,10880,3,4,7,0,1,5,5,51,0,2,3,1,1,2,4,1,0,1164,1,0,1164,2,0,3,3,5,6,0,2,1,0,48,0,0,0,0,3,0,11.736069016284437
987,1,5310,3,0,17,1,0,6,6,14,0,2,3,1,1,2,0,1,6,485,1,1,1635,1,0,2,2,5,6,0,0,1,394,0,0,0,0,0,8,0,11.669929213779893
988,2,10159,0,4,16,0,0,9,5,110,0,2,0,1,1,0,4,1,2,1930,0,1,1940,3,1,3,0,8,6,1,0,3,168,95,0,0,0,0,6,1,12.88712700173598
989,2,12046,0,4,14,0,0,6,6,77,0,2,3,1,1,2,4,1,3,848,1,1,2030,2,1,4,2,8,6,1,0,2,0,224,0,0,0,0,8,0,12.180754837545884
990,1,8125,3,4,21,0,0,7,5,107,0,2,2,1,1,2,1,1,6,770,0,1,1576,2,1,3,2,6,6,0,0,2,0,50,0,0,0,0,6,1,12.190959007720126
991,2,9452,3,4,15,0,0,8,5,98,0,2,2,1,1,2,4,1,2,1396,0,1,2392,3,1,3,2,7,6,1,0,3,0,70,0,0,0,0,8,0,12.759957758756611
992,1,17671,3,0,17,1,0,8,5,3,0,2,2,1,0,2,4,1,1,916,1,1,1742,1,1,4,2,8,6,1,0,2,0,169,0,0,0,0,8,0,12.031719258385396
993,2,9760,3,4,12,0,0,6,6,65,0,2,3,1,1,2,4,0,1,822,1,1,1851,2,1,3,2,7,6,1,0,2,239,42,0,0,0,0,8,0,12.138863895836725
994,2,8846,3,4,5,0,0,6,5,106,0,2,3,1,1,2,4,1,6,750,0,1,1500,2,1,3,2,6,6,0,0,2,0,35,0,0,0,0,6,1,12.066235700342375
995,2,12456,3,2,16,0,0,10,5,107,0,2,0,1,1,0,4,0,2,1700,0,1,1718,3,0,3,0,7,6,1,0,3,216,48,0,0,0,0,8,0,12.729320789294722
996,2,4712,0,4,3,1,0,4,6,47,0,2,3,1,1,2,4,1,0,747,1,1,1230,2,1,3,3,5,6,0,2,1,0,57,0,0,63,0,8,1,11.708492248514204
997,2,10659,0,4,12,0,0,5,6,62,0,2,3,1,1,2,4,1,5,1050,1,1,1050,2,0,3,3,6,6,0,0,1,0,319,0,0,0,0,0,0,11.824079893607152
998,2,11717,0,4,14,1,0,6,6,71,0,2,3,1,1,2,4,1,6,1442,1,1,1442,2,0,2,3,6,6,1,0,2,371,0,0,0,0,0,8,0,12.128111104060462
999,1,9786,3,4,9,0,0,3,4,26,0,2,3,1,0,2,0,1,6,1007,1,0,1077,1,0,3,3,6,6,1,2,1,0,100,48,0,0,0,8,0,11.418614785498987
1000,2,6762,3,4,5,0,0,7,5,107,0,2,2,1,1,2,4,1,2,1187,0,1,1208,3,0,2,2,6,6,0,0,2,105,61,0,0,0,0,8,0,12.235631447771718
1001,2,10206,3,0,7,0,0,3,3,53,0,2,3,1,2,1,2,2,4,0,1,0,944,1,0,2,1,4,2,0,2,2,0,0,0,0,0,0,8,0,11.314474526246391
1002,2,5400,3,0,17,0,0,5,6,24,0,2,3,1,0,2,4,1,6,691,0,1,691,1,0,2,0,4,6,0,2,1,0,20,94,0,0,0,8,1,11.362102575235644
1003,2,11957,0,4,21,2,0,8,5,107,0,2,2,1,1,2,4,1,2,1574,0,1,1574,2,0,3,2,7,6,1,0,3,144,104,0,0,0,0,8,0,12.354492650648448
1004,2,11500,0,0,14,1,1,5,6,77,0,2,3,1,1,2,4,1,6,1680,1,1,1680,2,0,4,3,8,6,0,2,2,0,0,0,0,0,0,8,0,11.827042533619087
1005,2,3182,3,4,0,0,1,7,5,106,0,2,2,1,1,2,4,1,2,1346,0,1,1504,2,0,1,2,7,6,1,0,2,156,0,0,0,0,0,8,0,12.106252310247962
1006,2,8385,3,4,5,0,0,5,6,78,0,2,2,1,1,2,1,1,2,985,1,1,985,2,0,3,3,6,6,0,0,1,210,0,0,0,0,0,8,0,11.917723684090689
1007,2,12155,2,4,12,1,0,6,3,71,0,2,3,1,1,2,4,1,3,1657,1,1,1657,2,1,3,3,7,6,1,0,2,0,0,0,0,147,0,8,0,12.004568269319446
1008,1,2217,3,4,10,0,1,4,4,71,0,2,3,1,1,2,4,1,1,546,1,1,1092,1,1,3,3,6,6,0,0,1,238,0,0,0,0,0,8,0,11.385092093460344
1009,2,12118,0,1,11,0,0,7,5,105,0,2,2,1,1,0,4,1,6,1710,0,1,1710,2,0,3,2,7,6,1,0,2,100,48,0,0,180,0,8,0,12.388394202324129
1010,2,6000,3,4,18,0,0,5,5,30,0,2,3,0,0,2,4,1,6,1008,0,1,1522,2,0,4,3,7,6,0,1,0,0,0,138,0,0,0,8,0,11.532728092266408
1011,2,21286,3,4,19,0,0,5,5,49,0,2,3,1,1,2,4,1,6,720,1,1,1271,2,0,4,3,7,6,1,0,1,0,0,108,0,0,0,8,0,11.813030057420567
1012,2,9825,3,4,7,0,1,5,5,66,0,2,3,1,1,1,2,2,4,0,1,0,1664,2,0,4,3,8,6,0,1,0,0,0,0,0,0,0,8,0,11.512925464970229
1013,2,10592,3,4,6,0,0,6,6,27,0,2,3,1,1,2,0,1,6,602,1,1,1502,1,1,3,2,7,6,2,2,1,96,0,112,0,53,0,8,0,12.013700752882718
1014,1,7200,3,4,17,0,0,5,4,14,0,2,3,1,0,2,4,1,0,1022,1,0,1022,2,0,2,3,4,1,0,2,1,0,30,226,0,0,0,8,0,11.350406535472453
1015,2,11664,3,4,12,1,0,6,5,49,0,2,3,1,1,2,0,1,1,1082,1,1,1082,1,0,2,3,5,6,1,2,1,0,130,0,0,0,0,8,0,11.688558033613386
1016,2,8400,3,4,14,0,0,8,6,102,0,2,2,1,1,2,4,1,2,810,0,1,1665,3,1,3,2,6,6,0,0,2,0,45,0,0,0,0,8,0,12.332705296463539
1017,2,11883,3,4,5,0,0,7,5,97,0,2,2,1,1,2,4,0,2,1504,0,1,1504,3,0,3,2,6,6,1,0,2,115,66,0,0,0,0,8,0,12.220961258023925
1018,2,5814,0,1,22,0,1,8,5,85,0,2,2,1,1,2,4,1,2,1220,1,1,1360,2,0,1,2,4,6,1,0,2,63,0,0,0,0,0,0,1,12.141534124392603
1019,2,10784,0,2,8,0,0,7,5,92,0,2,2,1,1,2,4,1,6,384,1,1,1472,2,1,3,2,7,6,1,0,2,164,0,0,0,0,0,8,0,11.982929094215963
1020,2,3013,3,4,0,0,1,7,5,106,0,2,2,1,1,2,4,0,2,1362,0,1,1506,2,0,2,2,6,6,1,0,2,142,20,0,0,0,0,8,0,12.27134527214637
1021,2,7024,3,4,7,0,0,4,5,106,0,2,3,1,1,2,4,1,2,1132,0,1,1132,2,1,2,2,5,6,0,0,2,252,64,0,0,0,0,8,0,12.078239274020289
1022,2,7406,3,4,5,0,0,7,5,107,0,2,2,1,1,2,4,1,2,1199,0,1,1220,3,0,2,2,6,6,0,0,2,105,54,0,0,0,0,6,1,12.175613438045465
1023,1,9439,3,4,17,0,0,5,5,34,0,2,3,1,1,2,4,1,3,912,1,1,1248,1,0,2,3,6,6,0,2,1,0,0,192,0,0,0,8,0,11.37366339763672
1024,2,3182,3,4,0,0,1,7,5,106,0,2,2,1,1,2,1,1,2,1346,0,1,1504,2,0,2,2,7,6,1,0,2,156,20,0,0,0,0,8,0,12.160028707028767
1025,2,15498,0,0,23,0,0,8,6,77,0,2,2,1,1,2,4,1,0,1565,1,1,2898,3,0,2,2,10,6,1,0,2,0,72,174,0,0,0,0,1,12.567237494741757
1026,2,7700,3,0,5,0,0,5,5,73,0,2,3,1,1,2,4,1,3,882,1,1,882,2,0,3,3,5,6,0,2,2,96,0,0,0,0,0,8,0,11.630708500626612
1027,2,9300,3,4,12,1,0,5,5,61,0,2,3,1,1,2,4,1,5,1268,1,1,1264,2,0,3,3,6,6,2,0,2,0,0,0,0,143,0,8,0,12.028738630247258
1028,2,9520,0,4,23,0,0,8,5,108,0,2,2,1,1,2,4,0,2,1638,0,1,1646,3,0,3,2,7,6,1,0,3,192,44,0,0,0,0,6,1,12.588190652108505
1029,2,9492,3,4,12,1,0,5,5,44,0,2,3,1,1,2,4,1,5,768,1,1,1376,2,0,3,3,6,6,1,0,1,0,0,0,0,0,0,8,0,11.56171562913966
1030,1,1680,3,4,2,0,1,6,6,73,0,2,3,1,1,2,4,1,1,672,1,1,1218,1,2,3,3,7,6,0,2,1,0,28,0,0,0,0,8,0,11.678439903447801
1031,1,7082,3,4,18,0,1,5,6,20,0,2,3,1,1,2,4,1,6,686,1,1,1928,2,0,5,3,10,6,0,1,0,0,0,228,0,0,0,8,0,11.982929094215963
1032,2,15863,3,0,18,0,0,7,3,24,0,2,3,1,0,2,4,1,2,824,0,1,3082,3,1,5,3,12,6,2,2,2,136,63,0,0,0,0,8,0,12.190959007720126
1033,2,14541,0,0,15,0,0,8,6,94,0,2,2,1,1,2,1,1,2,1338,0,1,2520,3,1,5,2,10,6,1,0,3,209,55,0,0,0,0,8,1,12.644327576461329
