Id,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice,BsmtHasBath
810,4,90.0,8100,3,0,17,2,0,4,5,5,8,3,1,0,2,3,4,2,4,4,3,6,849,4,0,0,1075,1063,0,2138,2,0,2,3,11,6,0,3,5,3,3,2,1,4,0,40,156,0,0,0,0,1,11,8,4,106000,0
811,3,78.0,10140,3,4,14,2,0,2,6,6,75,3,1,6,1,3,4,1,4,4,3,0,1040,1,1,4,1309,0,0,1309,1,1,3,2,5,6,1,1,1,60,2,2,5,5,2,265,0,0,0,0,648,1,1,8,4,181000,1
812,4,0.0,4438,3,4,5,2,4,2,6,5,105,1,1,12,1,2,4,2,2,4,1,2,848,0,1,4,848,0,0,848,1,0,1,2,4,6,1,2,1,90,0,2,5,5,2,140,0,0,0,0,0,1,6,3,4,144500,1
813,0,66.0,8712,3,4,9,2,0,2,5,5,53,3,1,13,2,1,4,1,4,4,0,6,540,4,0,0,1044,0,0,1044,1,0,2,1,4,6,0,3,2,38,3,2,5,5,0,0,0,0,0,0,0,3,6,8,2,55993,0
814,3,75.0,9750,3,4,12,2,0,2,6,6,59,1,1,8,1,3,4,1,4,4,3,5,1442,2,1,4,1442,0,0,1442,1,1,4,3,7,6,0,3,1,44,2,1,5,5,2,0,0,275,0,0,0,3,4,0,4,157900,0
815,3,45.0,8248,3,4,7,2,0,0,5,7,22,1,1,11,2,3,4,0,4,4,3,6,686,2,1,4,686,564,0,1250,1,1,3,1,7,6,0,3,5,41,3,1,5,5,1,207,0,96,0,0,0,1,7,8,4,116000,1
816,3,48.0,12137,1,1,5,2,0,2,7,5,99,1,1,12,1,3,4,2,2,4,3,6,1649,0,1,4,1661,0,0,1661,2,0,3,2,6,6,0,3,1,84,2,2,5,5,2,0,34,0,0,0,0,1,5,8,4,224900,0
817,3,0.0,11425,0,0,12,2,0,2,5,6,55,1,1,3,2,3,4,1,4,4,3,1,1008,2,1,4,1008,0,0,1008,1,0,2,3,4,6,1,2,1,40,2,1,5,5,2,0,0,120,0,0,0,1,7,8,4,137000,0
818,3,0.0,13265,0,1,11,2,0,2,8,5,103,3,1,5,1,2,4,2,2,4,3,2,1568,0,1,4,1689,0,0,1689,2,0,3,2,7,6,2,2,1,88,2,3,5,5,2,150,59,0,0,0,0,1,7,8,4,271000,1
819,3,80.0,8816,3,4,4,2,0,7,6,7,72,1,1,6,1,3,4,1,4,4,0,2,1010,2,1,4,1052,0,0,1052,1,0,3,3,6,6,0,3,1,57,3,2,5,5,2,0,0,0,0,0,0,1,6,8,4,155000,1
820,3,44.0,6371,0,4,16,2,4,2,7,5,110,1,1,12,3,2,4,2,2,4,2,2,1358,0,1,4,1358,0,0,1358,2,0,2,2,6,6,1,2,1,96,2,2,5,5,2,192,35,0,0,0,0,1,6,6,5,224000,1
821,3,72.0,7226,0,1,5,2,0,5,7,5,104,1,1,12,2,2,4,2,2,4,3,6,798,0,1,4,798,842,0,1640,2,1,3,2,6,6,0,3,1,89,2,2,5,5,2,0,45,0,0,0,0,1,6,8,4,183000,0
822,4,60.0,6000,3,4,17,2,1,2,4,4,54,1,1,8,2,1,4,1,1,4,3,6,936,4,0,4,936,0,0,936,1,0,2,3,4,3,0,3,5,60,3,2,5,5,2,0,32,112,0,0,0,1,2,8,4,93000,0
823,3,0.0,12394,0,0,8,2,0,5,7,5,104,1,1,12,2,2,4,2,2,4,1,6,847,0,1,4,847,886,0,1733,2,1,3,2,7,6,1,2,3,89,0,2,5,5,2,100,48,0,0,0,0,1,10,8,3,225000,0
824,3,60.0,9900,3,4,18,2,0,0,6,7,43,1,1,12,2,3,4,0,4,4,3,6,778,4,1,4,944,545,0,1489,2,0,3,3,7,6,1,2,5,28,3,1,5,5,2,335,0,0,0,0,0,1,7,8,4,139500,0
825,1,81.0,11216,3,4,21,2,0,2,8,5,107,1,1,12,2,2,4,2,2,1,3,6,1489,0,1,4,1489,0,0,1489,2,0,3,2,7,6,1,2,1,92,2,2,5,5,2,0,140,0,0,0,0,1,6,6,5,232600,0
826,3,114.0,14803,3,4,16,4,0,2,10,5,108,3,1,5,1,0,4,2,0,4,0,2,2078,0,1,4,2084,0,0,2084,2,0,2,0,7,6,1,2,1,93,0,3,5,5,2,188,45,0,0,0,0,1,6,6,5,385000,1
827,4,50.0,6130,3,4,3,2,0,1,5,6,28,1,1,8,2,3,4,0,4,4,3,0,784,2,1,4,784,0,0,784,1,0,2,2,5,6,0,3,6,97,1,0,3,3,2,0,0,116,0,0,0,1,5,8,4,109500,1
828,3,65.0,8529,0,4,20,2,0,2,7,5,102,1,1,12,2,2,4,2,2,4,3,2,1454,0,1,4,1434,0,0,1434,2,0,3,2,6,6,1,5,1,87,2,2,5,5,2,290,39,0,0,0,0,1,4,8,4,189000,0
829,3,0.0,28698,1,1,4,2,0,5,5,5,68,0,5,9,2,3,4,2,4,1,1,3,1013,4,1,4,1160,966,0,2126,2,1,3,3,7,3,0,3,1,53,0,2,5,5,2,486,0,0,0,225,0,1,6,8,0,185000,1
830,1,24.0,2544,3,4,21,2,3,5,7,5,106,1,1,8,2,2,4,2,2,4,3,6,600,0,1,4,520,623,80,1223,2,1,2,2,4,6,0,3,5,91,2,2,5,5,2,0,166,0,0,0,0,1,7,8,4,147400,0
831,3,80.0,11900,0,0,12,2,0,2,6,5,58,1,1,6,1,3,4,1,4,4,3,5,1392,4,1,0,1392,0,0,1392,1,1,3,3,6,6,2,2,1,43,2,2,5,5,2,0,0,0,0,192,0,1,6,8,4,166000,1
832,1,30.0,3180,3,4,21,2,4,5,7,5,106,1,1,8,2,3,4,2,2,4,3,6,600,0,1,4,520,600,80,1200,2,1,2,2,4,6,0,3,5,91,2,2,5,5,2,0,166,0,0,0,0,1,6,8,4,151000,0
833,3,44.0,9548,0,1,5,2,0,5,7,6,104,1,1,12,1,2,4,2,2,4,3,2,941,0,1,4,941,888,0,1829,2,1,3,2,7,6,1,5,1,89,2,2,5,5,2,192,39,0,0,0,0,1,1,8,4,237000,1
834,3,100.0,10004,3,4,12,2,0,2,6,6,65,1,1,6,1,3,4,1,4,4,3,5,1516,4,1,4,1516,0,0,1516,1,1,3,3,6,6,0,3,1,50,2,2,5,5,2,0,0,0,0,152,0,1,2,8,4,167000,0
835,3,75.0,7875,3,4,12,2,0,2,5,6,62,1,1,12,1,3,4,1,4,4,3,5,1144,2,1,4,1144,0,0,1144,1,0,3,3,6,6,0,3,1,47,3,2,5,5,2,0,0,0,0,0,0,1,9,8,4,139950,1
836,3,60.0,9600,3,4,19,2,0,2,4,7,51,1,1,12,2,3,4,1,2,4,3,1,1067,4,1,4,1067,0,0,1067,2,0,2,2,4,3,0,3,1,82,3,2,5,5,2,290,0,0,0,0,0,1,2,8,4,128000,0
837,4,90.0,8100,3,4,17,2,0,2,5,6,49,1,1,12,2,3,4,0,4,4,3,5,1559,2,1,4,1559,0,0,1559,1,0,2,3,5,3,0,3,5,34,3,2,5,5,2,0,116,230,0,0,0,1,6,0,4,153500,1
838,4,21.0,1680,3,4,2,2,3,5,6,5,74,1,1,6,1,3,4,1,4,4,3,1,483,4,1,4,483,504,0,987,1,1,2,3,5,6,0,3,5,59,3,1,5,5,2,0,0,0,0,0,0,1,11,8,4,100000,1
839,3,75.0,9525,3,4,5,2,0,2,5,6,96,1,1,12,2,3,4,2,2,4,3,6,1099,0,1,4,1099,0,0,1099,1,1,3,2,6,6,0,3,1,85,3,1,5,5,2,278,0,0,0,0,0,1,6,8,4,144000,0
840,3,70.0,11767,3,4,7,2,0,0,5,6,47,1,1,8,2,3,4,1,4,4,3,1,768,0,1,4,768,432,0,1200,1,0,3,3,6,6,0,3,5,32,3,1,5,5,2,0,0,0,0,0,0,1,5,8,4,130500,0
841,2,0.0,12155,0,4,18,2,0,5,6,8,29,1,1,13,2,3,4,0,4,4,3,1,672,4,0,4,810,672,0,1482,2,0,4,1,7,6,0,3,5,22,3,1,5,5,1,0,0,254,0,0,0,1,3,8,4,140000,0
842,4,60.0,10440,3,4,17,2,0,5,5,8,10,1,1,8,2,3,4,2,4,4,3,6,650,2,1,4,958,581,0,1539,2,0,3,2,8,6,1,4,5,69,3,2,2,5,1,70,78,68,0,0,0,1,6,8,4,157500,0
843,3,82.0,9020,3,4,12,2,0,7,6,7,67,1,1,6,1,3,4,1,4,4,1,5,1127,4,1,4,1165,0,0,1165,1,1,3,3,6,6,0,3,1,52,2,2,2,2,2,0,129,0,0,0,0,1,5,8,4,174900,1
844,3,80.0,8000,3,0,12,0,2,2,5,4,62,1,1,3,2,3,4,1,4,4,3,6,1800,0,0,4,1800,0,0,1800,2,0,6,3,10,6,0,3,6,97,1,0,3,3,2,0,0,0,0,0,0,1,7,8,4,141000,0
845,4,100.0,12665,0,4,17,0,0,0,5,8,19,1,1,13,2,3,4,0,4,4,2,6,876,2,1,4,876,540,0,1416,1,1,4,3,7,6,1,2,5,35,3,3,5,5,2,418,0,194,0,0,0,1,6,8,4,153900,0
846,3,0.0,16647,0,1,19,5,0,6,5,5,76,1,1,6,2,3,4,1,2,4,1,0,1390,4,1,4,1701,0,0,1701,2,0,3,3,6,3,2,5,2,61,0,2,5,5,2,0,0,0,0,0,0,1,1,8,4,171000,1
847,3,75.0,9317,3,4,20,2,0,5,7,5,94,1,1,6,1,2,4,2,2,4,3,0,740,0,1,4,1006,769,0,1775,2,1,3,2,7,6,1,5,1,79,3,2,5,5,2,234,72,192,0,0,0,1,7,8,4,213000,1
848,3,36.0,15523,0,1,5,2,0,2,5,6,73,1,1,6,2,3,4,1,4,4,0,1,864,0,1,4,864,0,0,864,1,0,3,3,5,6,1,1,1,58,3,1,5,5,2,0,0,0,0,0,0,1,8,8,4,133500,1
849,3,75.0,45600,1,4,4,2,0,0,6,8,13,1,1,13,2,3,4,0,4,4,3,6,907,4,1,4,1307,1051,0,2358,3,0,5,3,10,6,1,2,5,2,3,2,1,5,2,486,40,0,0,175,0,1,9,8,4,240000,0
850,3,80.0,9600,3,2,24,1,0,7,6,7,77,3,1,9,1,2,2,1,4,4,3,6,528,0,1,4,1094,761,0,1855,2,1,3,3,7,6,1,5,1,62,2,2,5,5,2,113,100,0,0,0,0,1,8,8,4,187000,0
851,4,36.0,4435,3,4,5,2,4,2,6,5,104,1,1,12,1,2,4,2,2,4,0,2,848,0,1,4,848,0,0,848,1,0,1,2,3,6,0,3,1,89,0,2,5,5,2,140,0,0,0,0,0,1,11,8,4,131500,1
852,3,0.0,3196,3,4,0,2,4,2,8,5,104,1,1,12,1,2,4,2,2,4,1,6,1273,0,1,4,1456,0,0,1456,2,0,2,2,7,6,1,5,1,89,0,2,5,5,2,143,20,0,0,0,0,1,5,8,4,215000,0
853,3,53.0,7128,3,4,6,2,0,4,7,5,44,1,1,8,2,3,2,1,4,4,3,5,918,2,1,4,918,728,0,1646,2,0,4,3,7,6,2,2,5,29,3,1,5,5,2,0,0,0,0,126,0,1,8,8,4,164000,0
854,3,0.0,12095,0,0,12,2,0,7,6,6,65,1,1,8,1,3,2,1,4,4,1,5,1127,4,1,4,1445,0,0,1445,1,1,3,3,7,6,1,1,1,50,2,2,5,5,2,180,0,0,0,0,0,1,8,8,4,158000,0
855,3,102.0,17920,3,4,19,2,0,2,5,4,56,3,1,13,2,3,4,1,4,4,2,0,1763,4,1,4,1779,0,0,1779,1,1,3,3,6,6,1,2,1,41,3,2,5,5,2,0,418,0,0,312,0,1,7,8,0,170000,1
856,3,0.0,6897,0,0,19,2,0,2,5,8,63,1,1,6,2,3,2,1,4,4,3,0,1040,0,1,4,1040,0,0,1040,1,1,3,3,6,6,0,3,5,48,3,1,5,5,2,0,104,0,0,0,0,1,4,8,4,127000,1
857,3,0.0,10970,0,4,5,2,0,7,6,6,79,1,1,9,2,3,4,1,2,1,1,2,940,4,1,4,1026,0,0,1026,1,0,3,3,5,6,0,3,5,67,3,2,5,1,2,0,0,34,0,0,0,1,10,8,4,147000,1
858,3,65.0,8125,3,4,8,2,0,5,6,5,95,1,1,6,2,3,4,2,2,4,3,6,702,2,1,4,702,779,0,1481,2,1,3,3,6,6,1,5,1,80,0,2,5,5,2,0,36,0,0,0,0,1,3,8,4,174000,0
859,3,80.0,10400,3,4,14,2,0,2,7,5,77,1,1,6,1,3,4,1,2,4,3,6,1090,4,1,4,1370,0,0,1370,2,0,3,3,6,6,1,5,1,62,2,2,5,5,2,0,0,0,0,0,0,1,6,8,3,152000,0
860,3,0.0,11029,0,0,14,3,0,5,6,7,69,1,1,6,1,3,4,1,4,4,2,1,1054,4,1,4,1512,1142,0,2654,2,1,4,2,9,6,1,2,1,54,3,2,5,5,2,0,65,0,0,222,0,1,8,8,4,250000,1
861,3,55.0,7642,3,0,6,2,0,0,7,8,22,1,1,13,2,2,4,0,4,4,3,6,912,2,1,4,912,514,0,1426,1,1,3,2,7,6,1,2,5,13,3,1,5,5,2,0,240,0,0,0,0,1,6,8,4,189950,0
862,3,75.0,11625,3,4,19,2,1,2,5,4,66,3,1,9,2,3,4,2,4,4,2,1,1039,0,1,4,1039,0,0,1039,1,1,3,3,6,6,0,3,1,51,3,2,5,5,2,0,0,0,0,0,0,1,4,8,4,131500,1
863,3,81.0,9672,3,0,20,2,0,2,6,5,85,3,1,6,2,3,4,2,2,4,3,2,1040,4,1,4,1097,0,0,1097,2,0,3,3,6,6,0,3,1,72,3,2,5,5,2,0,0,0,0,0,0,1,5,8,4,152000,0
864,3,70.0,7931,3,4,12,2,0,2,5,5,60,3,1,3,2,3,4,1,4,4,3,1,1148,4,1,4,1148,0,0,1148,1,0,3,3,6,6,0,3,1,45,3,1,5,5,2,0,0,0,0,0,0,1,7,8,4,132500,1
865,1,72.0,8640,3,4,21,2,0,2,7,5,108,1,1,12,2,2,4,2,0,4,3,6,1372,0,1,4,1372,0,0,1372,2,0,3,2,6,6,0,3,1,94,0,2,5,5,2,0,140,0,0,0,0,1,5,6,5,250580,0
866,3,0.0,8750,0,4,12,2,0,2,5,6,71,1,1,8,1,3,4,1,4,4,3,1,1002,4,1,4,1002,0,0,1002,1,0,3,3,5,6,0,3,5,59,3,2,5,5,2,0,0,0,0,0,0,1,8,8,4,148500,1
867,3,67.0,10656,0,4,23,2,0,2,8,5,107,1,1,12,3,2,4,2,2,4,0,6,1638,0,1,4,1646,0,0,1646,2,0,3,2,6,6,1,2,1,93,2,3,5,5,2,192,80,0,0,0,0,1,11,6,5,248900,0
868,3,85.0,6970,3,0,19,1,0,2,4,5,62,1,1,12,2,3,4,1,4,4,3,0,1040,4,1,4,1120,0,0,1120,1,1,3,1,5,6,0,3,1,47,2,2,5,5,2,168,0,0,0,0,0,3,5,8,4,129000,1
869,3,0.0,14762,1,0,8,1,0,5,5,6,49,1,1,9,2,3,4,3,3,2,4,4,0,2,1,4,1547,720,53,2320,2,0,2,3,7,6,1,5,1,65,3,2,5,5,1,120,144,0,0,0,0,1,5,8,4,169000,0
870,3,80.0,9938,3,4,20,2,0,5,7,5,94,1,1,8,1,2,4,2,2,4,3,2,1050,0,1,4,1062,887,0,1949,2,1,3,2,8,6,1,5,1,79,0,2,5,5,2,156,90,0,0,0,0,1,6,8,4,236000,1
871,3,60.0,6600,3,4,12,4,0,2,5,5,63,3,1,8,2,3,4,1,4,4,3,6,894,2,0,4,894,0,0,894,1,0,2,3,5,6,0,3,5,48,3,1,5,5,2,0,0,0,0,0,0,1,8,8,4,109500,0
872,3,70.0,8750,3,4,5,2,0,5,6,5,99,1,1,12,1,3,4,2,2,4,3,2,804,0,1,4,804,878,0,1682,2,1,3,2,7,6,0,3,1,84,2,2,5,5,2,0,77,0,0,0,0,1,6,8,4,200500,0
873,3,74.0,8892,3,0,12,2,0,2,5,7,54,1,1,14,2,2,4,4,4,4,0,6,105,2,1,4,910,0,0,910,1,0,3,2,5,6,0,3,1,39,3,2,5,5,2,196,0,150,0,0,0,1,10,8,4,116000,0
874,3,60.0,12144,3,4,12,2,0,2,5,7,50,1,1,6,2,2,4,1,4,4,3,5,832,2,1,4,1036,0,232,1268,1,0,3,3,6,6,1,2,1,35,3,1,5,5,2,0,28,0,0,0,0,2,9,8,4,133000,0
875,4,52.0,5720,3,4,17,0,0,0,5,6,44,1,1,13,2,3,4,1,4,4,3,6,676,0,1,4,676,455,0,1131,1,1,3,3,5,6,0,3,5,29,3,1,5,5,2,26,0,0,0,0,0,1,8,8,0,66500,0
876,1,75.0,9000,3,4,21,2,0,5,8,5,108,1,1,5,2,2,4,2,2,4,0,2,1184,0,1,4,1184,1426,0,2610,2,1,4,0,11,6,1,2,3,93,0,2,5,5,2,208,364,0,0,0,0,1,8,6,5,303477,0
877,3,94.0,25286,3,4,11,2,0,2,4,5,64,1,1,6,2,3,4,2,4,4,1,0,1064,2,1,4,1040,0,0,1040,1,0,3,3,5,6,0,3,1,49,3,2,5,5,2,0,0,0,0,0,0,1,1,8,4,132250,1
878,3,74.0,8834,3,4,16,2,0,5,9,5,105,3,1,12,3,2,4,2,0,4,3,2,1462,0,1,4,1462,762,0,2224,2,1,4,0,10,6,1,2,1,90,0,3,5,5,2,184,0,0,0,0,0,1,6,8,4,350000,1
879,3,88.0,11782,0,4,19,2,0,6,5,7,62,1,1,6,2,3,4,1,4,4,0,0,1109,4,1,4,1155,0,0,1155,1,0,3,2,6,3,0,3,5,73,3,2,5,5,2,192,0,0,0,0,0,3,6,8,4,148000,1
880,3,0.0,7000,0,1,5,2,0,2,5,8,79,1,1,12,1,2,2,1,4,4,3,0,864,0,1,4,864,0,0,864,1,0,3,3,6,6,0,3,1,64,3,1,5,5,2,0,0,0,0,0,0,1,7,8,4,136500,1
881,3,60.0,7024,3,4,7,2,0,2,5,5,106,1,1,12,2,3,4,2,0,1,3,0,1090,2,1,4,1090,0,0,1090,1,1,2,3,5,6,0,3,1,91,0,2,5,5,2,0,49,0,0,0,0,1,6,8,4,157000,1
882,3,44.0,13758,0,1,23,2,0,0,7,5,91,1,1,6,1,2,2,1,2,4,2,3,1156,0,1,4,1187,530,0,1717,2,1,3,2,7,6,1,5,1,76,2,2,5,5,2,168,36,0,0,0,0,1,4,8,4,187500,0
883,3,0.0,9636,0,0,8,2,0,5,6,5,93,1,1,12,2,3,4,2,2,4,3,6,808,2,1,4,808,785,0,1593,2,1,3,3,7,6,1,5,3,79,2,2,5,5,2,342,40,0,0,0,0,1,12,8,4,178000,0
884,3,60.0,6204,3,4,18,2,0,3,4,5,16,1,1,13,2,2,4,2,4,0,3,6,795,4,0,4,954,795,481,2230,1,0,5,3,10,6,0,3,5,83,3,1,5,2,2,0,188,0,0,0,0,1,3,8,4,118500,1
885,3,65.0,7150,3,4,12,2,0,2,5,5,68,1,1,6,1,3,4,1,4,4,3,1,892,4,1,4,892,0,0,892,1,0,3,3,5,6,0,3,1,53,2,1,5,5,2,0,0,0,0,0,0,1,7,8,4,100000,0
886,1,50.0,5119,0,1,21,2,4,2,9,5,100,1,1,8,1,2,4,2,0,4,0,2,1698,0,1,4,1709,0,0,1709,2,0,2,2,5,6,1,5,1,85,0,2,5,5,2,97,65,0,0,0,0,1,1,1,0,328900,1
887,3,70.0,8393,3,0,12,2,2,2,5,5,60,1,1,8,1,3,4,1,4,4,3,3,1626,0,1,4,1712,0,0,1712,2,0,4,3,8,6,0,3,1,91,0,2,5,5,2,272,54,0,0,0,0,1,6,8,3,145000,0
888,3,59.0,16466,0,4,7,2,0,0,5,7,56,1,1,8,2,3,2,2,4,4,3,6,816,4,1,4,872,521,0,1393,1,1,3,3,8,6,0,3,1,41,3,1,5,5,2,121,0,0,0,265,0,1,4,8,4,135500,0
889,3,95.0,15865,0,4,12,2,0,2,8,6,71,0,5,13,2,2,2,2,4,1,1,0,2217,0,1,4,2217,0,0,2217,2,0,4,2,8,6,1,5,1,56,3,2,5,5,2,81,207,0,0,224,0,1,10,8,4,268000,1
890,3,128.0,12160,3,4,12,1,0,2,6,4,54,3,1,13,1,3,4,1,4,4,3,1,1505,0,1,4,1505,0,0,1505,1,0,2,3,6,6,1,5,1,39,2,2,5,5,2,0,0,0,162,0,0,1,2,8,4,149500,1
891,3,60.0,8064,3,0,12,0,0,0,5,7,50,1,1,8,2,3,2,1,4,4,2,6,672,0,1,4,672,252,0,924,1,0,3,3,6,6,1,4,5,89,3,2,5,5,2,0,0,0,0,0,0,3,7,8,4,122900,0
892,3,70.0,11184,3,4,19,2,0,5,6,5,79,3,1,6,1,3,4,1,4,4,3,3,918,2,1,4,918,765,0,1683,2,1,3,3,7,6,1,5,1,64,2,2,5,5,2,243,0,0,0,0,0,1,7,8,4,172500,0
893,3,70.0,8414,3,4,19,2,0,2,6,8,64,3,1,6,2,3,4,1,4,4,3,2,1059,4,1,4,1068,0,0,1068,1,0,3,3,6,6,0,3,1,49,2,1,5,5,2,192,0,0,0,0,0,1,2,8,4,154500,1
894,3,0.0,13284,3,4,19,4,0,2,5,5,55,1,1,13,2,3,4,2,2,4,2,1,1383,4,1,4,1383,0,0,1383,1,0,3,3,6,6,1,2,1,40,3,1,5,5,2,511,116,0,0,0,0,1,6,8,4,165000,1
895,3,64.0,7018,3,4,20,2,2,2,5,5,80,1,1,9,2,3,4,3,3,2,4,4,0,4,1,4,1535,0,0,1535,2,0,4,3,8,6,0,3,1,65,3,2,5,5,2,0,0,0,0,0,0,1,6,8,2,118858,0
896,3,71.0,7056,3,4,12,2,0,5,6,5,64,3,1,6,1,3,4,1,4,4,3,1,780,4,1,4,983,813,0,1796,1,1,4,3,8,6,1,5,1,49,2,2,5,5,2,0,50,0,0,0,0,1,10,8,4,140000,1
897,4,50.0,8765,3,4,9,2,0,2,4,6,39,1,1,13,2,3,4,0,4,4,3,0,951,0,0,4,951,0,0,951,1,0,2,3,6,6,0,3,5,24,3,1,5,5,2,0,28,0,0,0,0,1,4,8,0,106500,0
898,3,64.0,7018,3,4,20,1,2,5,5,5,80,1,1,9,2,3,4,3,3,2,4,4,0,4,1,4,1120,1120,0,2240,2,0,6,3,12,6,0,3,5,65,3,2,5,5,2,154,0,0,0,0,0,1,6,8,2,142953,0
899,3,100.0,12919,0,4,16,2,0,2,9,5,110,3,1,12,3,0,4,2,0,4,1,2,2330,0,1,4,2364,0,0,2364,2,1,2,0,11,6,2,2,1,95,0,3,5,5,2,0,67,0,0,0,0,1,3,6,5,611657,1
900,3,65.0,6993,3,4,19,1,0,2,5,7,62,1,1,6,2,3,4,1,4,4,3,1,912,4,1,4,1236,0,0,1236,1,0,3,3,6,6,1,5,1,47,3,1,5,5,2,0,0,0,0,0,0,1,6,8,4,135000,0
901,3,0.0,7340,0,4,12,2,0,2,4,6,72,1,1,6,2,3,4,1,4,4,3,0,858,4,1,4,858,0,0,858,1,0,2,3,4,6,0,3,5,65,3,1,5,5,2,0,0,0,0,0,0,1,6,8,4,110000,0
902,3,64.0,8712,0,4,12,2,0,2,5,7,58,3,1,8,2,3,2,1,4,4,2,1,992,4,1,4,1306,0,0,1306,1,0,2,3,5,6,0,3,5,54,3,1,5,5,2,0,0,0,0,0,0,1,5,8,4,153000,1
903,3,63.0,7875,3,4,8,2,0,5,7,5,104,1,1,12,2,2,4,2,2,4,3,6,783,0,1,4,807,702,0,1509,2,1,3,2,8,6,1,2,1,89,0,2,5,5,2,0,75,0,0,0,0,1,7,8,4,180000,0
904,3,50.0,14859,0,1,8,2,0,2,7,5,107,3,1,12,1,2,4,2,2,4,3,6,1670,0,1,4,1670,0,0,1670,2,0,3,2,7,6,1,2,1,92,2,3,5,5,2,144,60,0,0,0,0,1,8,6,5,240000,0
905,3,0.0,6173,0,4,19,2,0,2,5,6,68,1,1,6,1,3,4,1,4,4,3,2,876,4,1,4,902,0,0,902,1,0,3,3,6,6,0,3,1,53,3,1,5,5,2,0,0,0,0,0,0,1,8,8,4,125500,0
906,3,80.0,9920,3,4,12,2,0,2,5,5,55,1,1,6,3,3,4,1,4,4,3,5,1056,4,1,4,1063,0,0,1063,1,0,3,3,6,6,0,3,1,40,2,1,5,5,2,0,0,164,0,0,0,1,2,8,4,128000,1
907,3,116.0,13501,0,0,21,2,0,2,8,5,107,1,1,12,3,2,4,2,2,4,3,2,1623,0,1,4,1636,0,0,1636,2,0,3,2,8,6,1,2,1,92,2,3,5,5,2,0,60,0,0,0,0,1,6,8,4,255000,1
908,3,86.0,11500,0,4,6,2,0,0,7,7,39,1,1,3,2,2,4,1,2,4,3,5,1017,2,1,4,1020,1037,0,2057,1,1,3,2,6,6,1,2,1,24,0,1,1,5,2,0,0,0,0,322,0,1,6,8,4,250000,0
909,3,0.0,8885,0,4,11,2,0,2,5,5,84,1,1,6,2,3,4,1,2,4,0,1,864,4,1,4,902,0,0,902,1,0,2,3,5,6,0,3,1,69,3,2,5,5,2,164,0,0,0,0,0,1,6,8,4,131000,1
910,3,149.0,12589,1,4,8,2,0,5,6,5,106,1,1,12,2,2,4,2,2,4,3,6,742,0,1,4,742,742,0,1484,2,1,3,2,8,6,1,2,1,91,0,2,5,5,2,36,24,0,0,0,0,1,6,8,4,174000,0
911,3,80.0,11600,3,0,12,1,2,5,5,5,61,1,1,8,1,3,4,1,4,4,3,5,1105,4,1,0,1105,1169,0,2274,2,0,5,3,12,6,0,3,5,46,3,2,5,5,2,0,0,0,0,0,0,1,1,8,4,154300,0
912,3,0.0,9286,0,1,5,2,0,2,5,7,78,1,1,6,2,3,4,1,2,1,0,0,1268,4,1,4,1268,0,0,1268,1,1,3,2,5,6,0,3,5,64,3,1,5,5,2,173,0,0,0,0,0,1,10,8,4,143500,0
913,4,51.0,6120,3,4,3,2,0,2,5,7,29,1,1,8,2,3,4,0,4,4,3,5,768,4,0,4,1015,0,0,1015,1,0,3,3,6,2,0,3,5,13,3,1,5,5,2,0,0,112,0,120,0,3,7,8,0,88000,0
914,2,82.0,6270,3,4,6,2,2,5,5,6,50,1,1,8,2,3,4,1,4,4,3,1,1001,4,0,0,1001,1001,0,2002,2,0,4,3,8,6,0,3,0,35,3,3,5,5,2,0,0,0,0,0,0,1,8,8,4,145000,0
915,1,30.0,3000,3,4,21,2,4,5,6,5,110,1,1,12,3,2,4,2,2,4,0,2,612,0,1,4,612,612,0,1224,2,1,2,2,4,6,0,3,5,95,2,2,5,5,2,0,234,0,0,0,0,1,6,6,5,173733,0
916,4,21.0,2001,3,4,10,2,3,5,4,5,71,1,1,5,1,3,4,1,4,4,3,6,546,1,1,4,546,546,0,1092,1,1,3,3,6,6,0,3,1,56,3,1,5,5,2,0,0,0,0,0,0,1,1,8,4,75000,0
917,0,50.0,9000,3,4,9,2,0,2,2,3,50,1,1,0,2,3,4,1,4,4,0,1,480,4,0,0,480,0,0,480,0,0,1,3,4,6,0,3,5,44,3,1,5,5,2,0,0,0,0,0,0,1,10,8,0,35311,1
918,3,0.0,17140,3,4,7,2,0,2,4,6,57,1,1,12,2,3,4,1,4,4,3,0,1134,0,1,0,1229,0,0,1229,1,0,3,3,6,6,0,3,1,42,2,1,5,5,2,0,0,0,0,0,0,1,4,8,4,135000,0
